Blocking Probabilities
0.0
0.05714285714285714
0.02702702702702703
0.0
0.0
0.0
0.0
0.08333333333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.075
0.0
0.0
0.0
0.030303030303030304
