Blocking Probabilities
0.0975609756097561
0.0
0.038461538461538464
0.0
0.0
0.023809523809523808
0.0
0.05
0.0
0.0
0.02564102564102564
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02564102564102564
