Queue Lengths
0.0
0.0
0.0
0.0
0.0
0.001001001001001001
0.09309309309309309
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.001001001001001001
0.0
0.08308308308308308
0.0
0.011011011011011011
