Lag,Autocorrelation
1,0.8739828375297582
2,0.7479656750595167
3,0.6219485125892751
4,0.49593135011904876
5,0.3699141876488071
6,0.2438970251785656
7,0.11787986270832009
8,-0.008137299761921513
9,-0.008145380496541095
10,-0.008153461231160678
11,-0.008161541965780263
12,-0.008169622700399847
13,-0.00817770343501943
14,-0.008185784169639014
15,-0.008193864904258597
16,-0.008201945638878182
17,-0.008210026373497764
18,-0.008218107108117349
19,-0.008226187842736933
20,-0.008234268577356516
