Blocking Probabilities
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05263157894736842
0.0
0.0
0.027777777777777776
0.0
0.0
0.0
0.0
0.0
0.02702702702702703
0.0
0.0
