Blocking Probabilities
0.05714285714285714
0.0
0.0
0.0
0.0
0.05128205128205128
0.0
0.0
0.0
0.0
0.0
0.030303030303030304
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
