Lag,Autocorrelation
1,0.9898245020038217
2,0.9806081870717165
3,0.9711520763735939
4,0.9619837205946927
5,0.9529424877764353
6,0.945100233788268
7,0.9374018572597127
8,0.9306147046420256
9,0.9242903890574077
10,0.9179181143195858
11,0.9116585123871379
12,0.9065019709783749
13,0.9016499389877981
14,0.8969897436100361
15,0.892137711619461
16,0.8885973312643493
17,0.8847212368368121
18,0.8808451424092769
19,0.8770170071349448
20,0.8729970352477975
