Lag,Autocorrelation
1,0.9966205924599516
2,0.9932411849199028
3,0.9900476052468732
4,0.9869781625271363
5,0.9839087198073985
6,0.9806842946775044
7,0.9777272414470108
8,0.9749038741662188
9,0.9720592104249706
10,0.969107309255602
11,0.9659548791616829
12,0.9629287844886986
13,0.9600363757654146
14,0.957101374121219
15,0.9543764503979812
16,0.9517852126244434
17,0.9492248203077676
18,0.9466453299982787
19,0.9438844087570537
20,0.9410757425337937
