Blocking Probabilities
0.046511627906976744
0.08
0.021739130434782608
0.1111111111111111
0.14285714285714285
0.058823529411764705
0.05555555555555555
0.10416666666666667
0.23076923076923078
0.42857142857142855
0.057692307692307696
0.01694915254237288
0.2857142857142857
0.3333333333333333
0.26
0.05
0.06666666666666667
0.16071428571428573
0.10204081632653061
0.24074074074074073
