Queue Lengths
0.0
0.0
0.0
0.0
0.0
0.01701701701701702
0.0
0.0
0.1891891891891892
0.0
0.0
0.0
0.01701701701701702
0.0
0.0
0.0
0.0
0.02002002002002002
0.0
0.0
