Lag,Autocorrelation
1,0.9975366880496698
2,0.9950374620473812
3,0.9926117657824327
4,0.9902985061444447
5,0.9879642966428146
6,0.9855176505142222
7,0.9830620258726416
8,0.9806799309684014
9,0.978339735791446
10,0.9760098103317165
11,0.9736948490603042
12,0.9713273079151923
13,0.9690303036697574
14,0.9667871705022589
15,0.9646893951760173
16,0.9626664407913544
17,0.9606554577573438
18,0.958620532022028
19,0.9565047996698073
20,0.95450109351536
