Queue Lengths
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.004004004004004004
0.004004004004004004
0.0
0.0
0.0
0.0
0.011011011011011011
0.0
0.0
0.0
0.0
0.0
0.0
