Lag,Autocorrelation
1,0.9785124091281412
2,0.9556295294440709
3,0.9328906480348171
4,0.9095936511006784
5,0.8876874735851609
6,0.8670370560006351
7,0.8469447539409949
8,0.8286663273372332
9,0.8108109567707279
10,0.7928160573230026
11,0.7745421001128349
12,0.7582260166333581
13,0.74470051077831
14,0.7354959308475316
15,0.7300541613161393
16,0.7268448538842883
17,0.7218216709965597
18,0.7161053130963172
19,0.7098308396711893
20,0.7045330684146108
