Lag,Autocorrelation
1,0.8739828375297556
2,0.7479656750595112
3,0.6219485125892669
4,0.4959313501190667
5,0.3699141876488223
6,0.24389702517857803
7,0.11787986270832254
8,-0.008137299761921808
9,-0.008145380496541394
10,-0.008153461231160978
11,-0.008161541965780561
12,-0.008169622700400146
13,-0.00817770343501973
14,-0.008185784169639315
15,-0.008193864904258899
16,-0.008201945638878484
17,-0.00821002637349807
18,-0.008218107108117654
19,-0.008226187842737239
20,-0.008234268577356823
