Lag,Autocorrelation
1,0.9949876104003152
2,0.9901781634775744
3,0.9856813782906504
4,0.9810526803637154
5,0.9766453199679729
6,0.9724713436507134
7,0.9682364845303706
8,0.9641639795515802
9,0.9604142834424542
10,0.956991195029878
11,0.953760902160396
12,0.950469726487832
13,0.947484864244123
14,0.9445811790711903
15,0.9418011589178642
16,0.9390858203945063
17,0.9365023946111608
18,0.9337363204185685
19,0.9309499519582821
20,0.9282650548364667
