Lag,Autocorrelation
1,0.9963690785883996
2,0.9927381571767996
3,0.9891561019689978
4,0.985659562617838
5,0.9822142312817919
6,0.9785741474569817
7,0.9749584967340696
8,0.9714069829036406
9,0.967770665542987
10,0.9641862685238669
11,0.9606789372745971
12,0.9571593894743776
13,0.9536642747760564
14,0.9500904648229866
15,0.9465105465944419
16,0.9430596144772807
17,0.9396361695997552
18,0.936252428512814
19,0.9329290578541977
20,0.929746177531496
