Blocking Probabilities
0.0
0.0
0.02702702702702703
0.021739130434782608
0.0
0.0
0.0
0.0
0.0
0.0
0.17777777777777778
0.0
0.0
0.0
0.029411764705882353
0.0
0.08823529411764706
0.0
0.08571428571428572
0.02857142857142857
