Lag,Autocorrelation
1,0.9958638999370893
2,0.9916177080526226
3,0.9877371469186051
4,0.9838634958031741
5,0.9796896248759529
6,0.9758744746805937
7,0.9722348272454505
8,0.9686536807303794
9,0.9652187865154882
10,0.9617838923005966
11,0.9581149944054175
12,0.9546215992704541
13,0.9509234509152391
14,0.9473569296301858
15,0.9440244120254203
16,0.9409697737909964
17,0.9378420094064824
18,0.9347142450219683
19,0.9316888572475799
20,0.9283486244313832
