Queue Lengths
0.03203203203203203
0.07207207207207207
0.0
0.001001001001001001
0.0
0.008008008008008008
0.014014014014014014
0.0
0.0
0.0
0.03303303303303303
0.0
0.0
0.013013013013013013
0.005005005005005005
0.009009009009009009
0.003003003003003003
0.02702702702702703
0.0
0.003003003003003003
