Lag,Autocorrelation
1,0.9090308626178987
2,0.7998716305526214
3,0.6907123984873447
4,0.6179333557884187
5,0.6179146918221946
6,0.6360861225391459
7,0.6360674585729218
8,0.6178586999235223
9,0.545079657224596
10,0.45411051984249445
11,0.36314138246039296
12,0.2903623397614648
13,0.25396348642888994
14,0.2539448224626659
15,0.2539261584964419
16,0.23571739984704232
17,0.16293835714811633
18,0.0901593144491902
19,0.017380271750264326
20,-0.019018581582310717
