Lag,Autocorrelation
1,0.9967664769081507
2,0.9935282866212719
3,0.9903087651145128
4,0.9871685859232612
5,0.9840050707568608
6,0.9808508899805197
7,0.9776500372538798
8,0.9744818548924491
9,0.9713043381409586
10,0.9681594917546782
11,0.9651808890800523
12,0.9621929520153666
13,0.95923768531589
14,0.9562824186164142
15,0.9533504878920874
16,0.9503905539975811
17,0.9471681406052124
18,0.9439410600178144
19,0.9407373154055662
20,0.9373626598866308
