Queue Lengths
0.0
0.002002002002002002
0.03903903903903904
0.015015015015015015
0.06406406406406406
0.0
0.02902902902902903
0.0
0.2072072072072072
0.0
0.05805805805805806
0.19019019019019018
0.04804804804804805
0.0
0.0
0.002002002002002002
0.2062062062062062
0.12212212212212212
0.01701701701701702
0.0
