Lag,Autocorrelation
1,0.9966932336990196
2,0.9933798756036882
3,0.9900797010970614
4,0.9868718117113676
5,0.9837430238579019
6,0.9805746852383213
7,0.977406346618741
8,0.9740929885234103
9,0.9711324662833354
10,0.9682114948093734
11,0.9652624207807105
12,0.9622342452198204
13,0.9590114368681298
14,0.9555957311029313
15,0.9521404745716193
16,0.9487924221272352
17,0.9454311860941472
18,0.9419644813514237
19,0.9384120832821204
20,0.9348662770071697
