Blocking Probabilities
0.0
0.05555555555555555
0.0
0.09375
0.1111111111111111
0.03571428571428571
0.10810810810810811
0.0
0.023809523809523808
0.0
0.21875
0.17142857142857143
0.09302325581395349
0.10810810810810811
0.02564102564102564
0.5909090909090909
0.125
0.0
0.0
0.0
