Blocking Probabilities
0.0
0.05405405405405406
0.0
0.0
0.0
0.05263157894736842
0.0
0.0
0.0
0.06060606060606061
0.0
0.0
0.0
0.029411764705882353
0.0
0.0
0.0
0.0
0.0
0.05405405405405406
