Lag,Autocorrelation
1,0.996249604707194
2,0.9925531081216012
3,0.9888464267295392
4,0.9851363504019893
5,0.9814194842034599
6,0.9776811167468312
7,0.973922379677266
8,0.9700814527714091
9,0.9662393942203891
10,0.9623735711209431
11,0.9584986948601919
12,0.9546000540510149
13,0.9507575752393784
14,0.9469015166857844
15,0.9430352733257222
16,0.9391328173204397
17,0.9352156499280364
18,0.931293955954981
19,0.9274329505601189
20,0.9236100008401861
