Blocking Probabilities
0.06521739130434782
0.28846153846153844
0.10416666666666667
0.22641509433962265
0.09615384615384616
0.047619047619047616
0.23076923076923078
0.11904761904761904
0.12
0.0625
0.08333333333333333
0.20833333333333334
0.15873015873015872
0.0
0.34545454545454546
0.125
0.06
0.0392156862745098
0.22641509433962265
0.02702702702702703
