Lag,Autocorrelation
1,0.9971988732326595
2,0.9944302885542825
3,0.9916747207114904
4,0.9889017970879186
5,0.9861180261013578
6,0.983316899334017
7,0.9805379146513661
8,0.977756760496116
9,0.9749560810874878
10,0.9721402153706786
11,0.9692918075649082
12,0.9665614459968292
13,0.9638332539013486
14,0.9610920449702821
15,0.9583491139253331
16,0.9555823186818113
17,0.9527851508219224
18,0.9499814745442424
19,0.9471626119583794
20,0.944389755655777
