Lag,Autocorrelation
1,0.9049309635911558
2,0.7905977827879991
3,0.6762646019848397
4,0.5619314211816829
5,0.46686238477283376
6,0.37179334836398453
7,0.2767243119551352
8,0.18165527554628594
9,0.10585038353174427
10,0.03004549151720259
11,-0.007867464826854182
12,-0.007888485500426052
13,-0.007909506173997924
14,-0.007930526847569794
15,-0.007951547521141664
16,-0.007972568194713535
17,-0.007993588868285407
18,-0.008014609541857277
19,-0.008035630215429147
20,-0.008056650889001019
