Lag,Autocorrelation
1,0.996888203112659
2,0.9938324406012942
3,0.9907695769429556
4,0.9876874387428277
5,0.9846501759734303
6,0.9815895808639754
7,0.9785178268092743
8,0.9754278126623523
9,0.972315480624938
10,0.9691788017978965
11,0.966145061676699
12,0.9630829169676032
13,0.9600035266158549
14,0.9569089195205893
15,0.9538591878560541
16,0.9507840949523237
17,0.9476968286537801
18,0.9445352678870385
19,0.9413136149460487
20,0.9380757308119739
