Queue Lengths
0.0
0.002002002002002002
0.05305305305305305
0.011011011011011011
0.0
0.04604604604604605
0.03803803803803804
0.08408408408408409
0.036036036036036036
0.044044044044044044
0.0990990990990991
0.05805805805805806
0.0
0.011011011011011011
0.013013013013013013
0.0
0.09109109109109109
0.012012012012012012
0.001001001001001001
0.0
