Queue Lengths
60.410410410410414
39.650650650650654
77.44844844844845
62.492492492492495
48.214214214214216
51.28028028028028
43.12512512512512
68.1891891891892
55.273273273273276
54.7047047047047
45.6976976976977
39.793793793793796
44.15615615615616
60.371371371371374
50.76376376376376
61.828828828828826
48.42042042042042
54.408408408408405
32.12112112112112
51.212212212212215
