Blocking Probabilities
0.06382978723404255
0.0
0.0
0.058823529411764705
0.10256410256410256
0.0
0.0
0.02564102564102564
0.027777777777777776
0.0
0.0
0.06451612903225806
0.12244897959183673
0.05
0.0
0.3333333333333333
0.0
0.0
0.0
0.0
