Lag,Autocorrelation
1,0.9969587397763854
2,0.9939205350064481
3,0.9908487202460695
4,0.9877585727636312
5,0.9846989798179578
6,0.9816454977796372
7,0.9785767384729352
8,0.9756130849375986
9,0.9725321038161913
10,0.9694083463433112
11,0.9662662561483727
12,0.9630710028945703
13,0.9598390841966497
14,0.9566939385480348
15,0.9534284098596728
16,0.9501384375418984
17,0.946918740658684
18,0.9436532119703217
19,0.940363239652547
20,0.9370121582612424
