Lag,Autocorrelation
1,0.9961244942851952
2,0.9923181253575735
3,0.9884941440750272
4,0.9846397414521559
5,0.980766125351186
6,0.9769744550227996
7,0.9731987959261622
8,0.9694503559234987
9,0.9656746968268608
10,0.9618766220057743
11,0.9580801483078628
12,0.9542340397915288
13,0.9503607121812202
14,0.9465533191117464
15,0.9428022538440571
16,0.9390947073927531
17,0.9353679474633503
18,0.9316315807948977
19,0.9279787610222037
20,0.9242923176628364
