Blocking Probabilities
0.0
0.0
0.0
0.03333333333333333
0.0
0.0
0.0
0.04081632653061224
0.01694915254237288
0.0
0.0
0.0
0.01818181818181818
0.0
0.0
0.0
0.0
0.0
0.0
0.03773584905660377
