Queue Lengths
0.0
0.0
0.003003003003003003
0.0
0.0
0.0
0.0
0.025025025025025027
0.002002002002002002
0.0
0.08208208208208208
0.016016016016016016
0.0
0.004004004004004004
0.003003003003003003
0.0
0.0
0.0
0.0
0.0
