Lag,Autocorrelation
1,0.8734357615786552
2,0.8101474289085139
3,0.7468590962383725
4,0.6202948578170279
5,0.5570065251468864
6,0.49371819247674503
7,0.4304298598066036
8,0.36714152713646225
9,0.3038531944663208
10,0.1772889560449719
11,0.11400062337483051
12,0.05071229070469016
13,-0.012576041965451512
14,-0.012588468884389704
15,-0.012600895803327898
16,-0.012613322722266092
17,-0.012625749641204284
18,-0.012638176560142479
19,-0.01265060347908067
20,-0.012663030398018865
