Queue Lengths
0.12812812812812813
0.005005005005005005
0.035035035035035036
0.021021021021021023
0.003003003003003003
0.0
0.014014014014014014
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.003003003003003003
0.0
0.0
0.0
