Lag,Autocorrelation
1,0.9949322297533362
2,0.9898431424371428
3,0.9846870781261168
4,0.9794372187091636
5,0.974140461739247
6,0.9688095974580854
7,0.9635128404881693
8,0.958262981071216
9,0.9531568400993987
10,0.9481475200197533
11,0.9430955658010499
12,0.9380009774432893
13,0.9329319695689635
14,0.9278459080390151
15,0.9230284415851296
16,0.9181640775782803
17,0.9132741330879965
18,0.9083969788394302
19,0.9035045590938259
20,0.898531134484012
